species,accession,title,length,organism,taxid,create_date,update_date,gi,extra,subtype,subname
Gracilaria salicornia,PQ900937,"Gracilaria salicornia voucher VNH12 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883767,gi|2891883767|gb|PQ900937.1|[2891883767],,
Gracilaria salicornia,PQ900936,"Gracilaria salicornia voucher VNH9 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883765,gi|2891883765|gb|PQ900936.1|[2891883765],,
Gracilaria salicornia,PQ900935,"Gracilaria salicornia voucher VNH8 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883763,gi|2891883763|gb|PQ900935.1|[2891883763],,
Gracilaria salicornia,PQ900934,"Gracilaria salicornia voucher VNH6 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883761,gi|2891883761|gb|PQ900934.1|[2891883761],,
Gracilaria salicornia,PQ900933,"Gracilaria salicornia voucher VNH5 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883759,gi|2891883759|gb|PQ900933.1|[2891883759],,
Gracilaria salicornia,PQ900932,"Gracilaria salicornia voucher VNH3 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883757,gi|2891883757|gb|PQ900932.1|[2891883757],,
Gracilaria salicornia,PQ900931,"Gracilaria salicornia voucher VNH2 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883755,gi|2891883755|gb|PQ900931.1|[2891883755],,
Gracilaria salicornia,PQ900930,"Gracilaria salicornia voucher VNH1 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883753,gi|2891883753|gb|PQ900930.1|[2891883753],,
Gracilaria salicornia,PQ900929,"Gracilaria salicornia voucher VNC26 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883751,gi|2891883751|gb|PQ900929.1|[2891883751],,
Gracilaria salicornia,PQ900928,"Gracilaria salicornia voucher VNC22 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883749,gi|2891883749|gb|PQ900928.1|[2891883749],,
Gracilaria salicornia,PQ900927,"Gracilaria salicornia voucher VNC21 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883747,gi|2891883747|gb|PQ900927.1|[2891883747],,
Gracilaria salicornia,PQ900926,"Gracilaria salicornia voucher VNC16 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883745,gi|2891883745|gb|PQ900926.1|[2891883745],,
Gracilaria salicornia,PQ900925,"Gracilaria salicornia voucher VNC15 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883743,gi|2891883743|gb|PQ900925.1|[2891883743],,
Gracilaria salicornia,PQ900924,"Gracilaria salicornia voucher VNC14 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883741,gi|2891883741|gb|PQ900924.1|[2891883741],,
Gracilaria salicornia,PQ900923,"Gracilaria salicornia voucher VNC13 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883739,gi|2891883739|gb|PQ900923.1|[2891883739],,
Gracilaria salicornia,PQ900922,"Gracilaria salicornia voucher VNC10 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883737,gi|2891883737|gb|PQ900922.1|[2891883737],,
Gracilaria salicornia,PQ900921,"Gracilaria salicornia voucher VNC9 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883735,gi|2891883735|gb|PQ900921.1|[2891883735],,
Gracilaria salicornia,PQ900920,"Gracilaria salicornia voucher VNC8 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883733,gi|2891883733|gb|PQ900920.1|[2891883733],,
Gracilaria salicornia,PQ900919,"Gracilaria salicornia voucher VNC7 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883731,gi|2891883731|gb|PQ900919.1|[2891883731],,
Gracilaria salicornia,PQ900918,"Gracilaria salicornia voucher VNC6 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883729,gi|2891883729|gb|PQ900918.1|[2891883729],,
Gracilaria salicornia,PQ900917,"Gracilaria salicornia voucher VNC5 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883727,gi|2891883727|gb|PQ900917.1|[2891883727],,
Gracilaria salicornia,PQ900916,"Gracilaria salicornia voucher VNC4 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883725,gi|2891883725|gb|PQ900916.1|[2891883725],,
Gracilaria salicornia,PQ900915,"Gracilaria salicornia voucher VNC2 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883723,gi|2891883723|gb|PQ900915.1|[2891883723],,
Gracilaria salicornia,PQ900914,"Gracilaria salicornia voucher VNC1 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883721,gi|2891883721|gb|PQ900914.1|[2891883721],,
Gracilaria salicornia,PQ900913,"Gracilaria salicornia voucher VLS3539 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883719,gi|2891883719|gb|PQ900913.1|[2891883719],,
Gracilaria salicornia,PQ900912,"Gracilaria salicornia voucher VLS3538 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883717,gi|2891883717|gb|PQ900912.1|[2891883717],,
Gracilaria salicornia,PQ900911,"Gracilaria salicornia voucher VLS3537 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883715,gi|2891883715|gb|PQ900911.1|[2891883715],,
Gracilaria salicornia,PQ900910,"Gracilaria salicornia voucher VLS3535 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883713,gi|2891883713|gb|PQ900910.1|[2891883713],,
Gracilaria salicornia,PQ900909,"Gracilaria salicornia voucher VLS3534 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883711,gi|2891883711|gb|PQ900909.1|[2891883711],,
Gracilaria salicornia,PQ900908,"Gracilaria salicornia voucher VSH3450 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883709,gi|2891883709|gb|PQ900908.1|[2891883709],,
Gracilaria salicornia,PQ900907,"Gracilaria salicornia voucher VSH3449 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883707,gi|2891883707|gb|PQ900907.1|[2891883707],,
Gracilaria salicornia,PQ900906,"Gracilaria salicornia voucher VSH3443 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883705,gi|2891883705|gb|PQ900906.1|[2891883705],,
Gracilaria salicornia,PQ900905,"Gracilaria salicornia voucher VSH3438 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883703,gi|2891883703|gb|PQ900905.1|[2891883703],,
Gracilaria salicornia,PQ900904,"Gracilaria salicornia voucher VSH3433 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",857,,172968,2025/01/27,2025/01/27,2891883701,gi|2891883701|gb|PQ900904.1|[2891883701],,
Gracilaria salicornia,PQ900903,"Gracilaria salicornia voucher VHTKG3135 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",629,,172968,2025/01/27,2025/01/27,2891883699,gi|2891883699|gb|PQ900903.1|[2891883699],,
Gracilaria salicornia,PQ900902,"Gracilaria salicornia voucher VHTKG3120 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",629,,172968,2025/01/27,2025/01/27,2891883697,gi|2891883697|gb|PQ900902.1|[2891883697],,
Gracilaria salicornia,PQ900901,"Gracilaria salicornia voucher VHTKG3041 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",629,,172968,2025/01/27,2025/01/27,2891883695,gi|2891883695|gb|PQ900901.1|[2891883695],,
Gracilaria salicornia,PQ900900,"Gracilaria salicornia voucher VHTKG3040 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",629,,172968,2025/01/27,2025/01/27,2891883693,gi|2891883693|gb|PQ900900.1|[2891883693],,
Gracilaria salicornia,PQ900899,"Gracilaria salicornia voucher VHTKG005 cytochrome c oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",629,,172968,2025/01/27,2025/01/27,2891883691,gi|2891883691|gb|PQ900899.1|[2891883691],,
Gracilaria salicornia,KU220748,"Gracilaria salicornia voucher R61E11 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; plastid",629,,172968,2024/12/31,2024/12/31,1130313023,gi|1130313023|gb|KU220748.1|[1130313023],,
Gracilaria salicornia,KU220747,"Gracilaria salicornia voucher R23E03 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; plastid",690,,172968,2024/12/31,2024/12/31,1130313021,gi|1130313021|gb|KU220747.1|[1130313021],,
Gracilaria salicornia,KU220746,"Gracilaria salicornia voucher R07G05 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; plastid",610,,172968,2024/12/31,2024/12/31,1130313019,gi|1130313019|gb|KU220746.1|[1130313019],,
Gracilaria salicornia,KU220745,"Gracilaria salicornia voucher R06E01 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; plastid",692,,172968,2024/12/31,2024/12/31,1130313017,gi|1130313017|gb|KU220745.1|[1130313017],,
Gracilaria salicornia,PQ467745,"Gracilaria salicornia isolate WS15 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",446,,172968,2024/11/06,2024/11/06,2843850894,gi|2843850894|gb|PQ467745.1|[2843850894],,
Gracilaria salicornia,PQ467744,"Gracilaria salicornia isolate WS13 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",446,,172968,2024/11/06,2024/11/06,2843850892,gi|2843850892|gb|PQ467744.1|[2843850892],,
Gracilaria salicornia,PQ467720,"Gracilaria salicornia isolate HW06 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",446,,172968,2024/11/06,2024/11/06,2843850844,gi|2843850844|gb|PQ467720.1|[2843850844],,
Gracilaria salicornia,PQ438147,"Gracilaria salicornia isolate WS15 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1180,,172968,2024/10/14,2024/10/14,2814826149,gi|2814826149|gb|PQ438147.1|[2814826149],,
Gracilaria salicornia,PQ438146,"Gracilaria salicornia isolate WS14 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1180,,172968,2024/10/14,2024/10/14,2814826147,gi|2814826147|gb|PQ438146.1|[2814826147],,
Gracilaria salicornia,PQ438145,"Gracilaria salicornia isolate WS13 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1180,,172968,2024/10/14,2024/10/14,2814826145,gi|2814826145|gb|PQ438145.1|[2814826145],,
Gracilaria salicornia,PQ438135,"Gracilaria salicornia isolate SJ07 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1180,,172968,2024/10/14,2024/10/14,2814826125,gi|2814826125|gb|PQ438135.1|[2814826125],,
Gracilaria salicornia,PQ438127,"Gracilaria salicornia isolate HW06 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1180,,172968,2024/10/14,2024/10/14,2814826109,gi|2814826109|gb|PQ438127.1|[2814826109],,
Gracilaria salicornia,OQ831728,"Gracilaria salicornia haplotype R4 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; rbcL-rbcS intergenic spacer, complete sequence; and ribulose-1,5-bisphosphate carboxylase/oxygenase small subunit (rbcS) gene, partial cds; chloroplast",327,,172968,2023/10/28,2023/10/28,2595975686,gi|2595975686|gb|OQ831728.1|[2595975686],,
Gracilaria salicornia,OQ831727,"Gracilaria salicornia haplotype R3 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; rbcL-rbcS intergenic spacer, complete sequence; and ribulose-1,5-bisphosphate carboxylase/oxygenase small subunit (rbcS) gene, partial cds; chloroplast",327,,172968,2023/10/28,2023/10/28,2595975683,gi|2595975683|gb|OQ831727.1|[2595975683],,
Gracilaria salicornia,OQ831726,"Gracilaria salicornia haplotype R2 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; rbcL-rbcS intergenic spacer, complete sequence; and ribulose-1,5-bisphosphate carboxylase/oxygenase small subunit (rbcS) gene, partial cds; chloroplast",326,,172968,2023/10/28,2023/10/28,2595975680,gi|2595975680|gb|OQ831726.1|[2595975680],,
Gracilaria salicornia,OQ831725,"Gracilaria salicornia haplotype R1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; rbcL-rbcS intergenic spacer, complete sequence; and ribulose-1,5-bisphosphate carboxylase/oxygenase small subunit (rbcS) gene, partial cds; chloroplast",327,,172968,2023/10/28,2023/10/28,2595975677,gi|2595975677|gb|OQ831725.1|[2595975677],,
Gracilaria salicornia,OQ831724,"Gracilaria salicornia haplotype H23 cytochrome oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",657,,172968,2023/10/28,2023/10/28,2595975675,gi|2595975675|gb|OQ831724.1|[2595975675],,
Gracilaria salicornia,OQ831723,"Gracilaria salicornia haplotype H22 cytochrome oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",657,,172968,2023/10/28,2023/10/28,2595975673,gi|2595975673|gb|OQ831723.1|[2595975673],,
Gracilaria salicornia,OQ831722,"Gracilaria salicornia haplotype H21 cytochrome oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",656,,172968,2023/10/28,2023/10/28,2595975671,gi|2595975671|gb|OQ831722.1|[2595975671],,
Gracilaria salicornia,OQ831721,"Gracilaria salicornia haplotype H20 cytochrome oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",656,,172968,2023/10/28,2023/10/28,2595975669,gi|2595975669|gb|OQ831721.1|[2595975669],,
Gracilaria salicornia,OQ831720,"Gracilaria salicornia haplotype H19 cytochrome oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",657,,172968,2023/10/28,2023/10/28,2595975667,gi|2595975667|gb|OQ831720.1|[2595975667],,
Gracilaria salicornia,OQ831719,"Gracilaria salicornia haplotype H18 cytochrome oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",657,,172968,2023/10/28,2023/10/28,2595975665,gi|2595975665|gb|OQ831719.1|[2595975665],,
Gracilaria salicornia,OQ831718,"Gracilaria salicornia haplotype H17 cytochrome oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",655,,172968,2023/10/28,2023/10/28,2595975663,gi|2595975663|gb|OQ831718.1|[2595975663],,
Gracilaria salicornia,OQ831717,"Gracilaria salicornia haplotype H8 cytochrome oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",657,,172968,2023/10/28,2023/10/28,2595975661,gi|2595975661|gb|OQ831717.1|[2595975661],,
Gracilaria salicornia,OQ831716,"Gracilaria salicornia haplotype H5 cytochrome oxidase subunit 1 (COX1) gene, partial cds; mitochondrial",657,,172968,2023/10/28,2023/10/28,2595975659,gi|2595975659|gb|OQ831716.1|[2595975659],,
Gracilaria salicornia,OP669620,"Gracilaria salicornia ZJ3-3 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1203,,172968,2023/04/04,2023/04/04,2368056948,gi|2368056948|gb|OP669620.1|[2368056948],,
Gracilaria salicornia,OP669619,"Gracilaria salicornia YGH218 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1335,,172968,2023/04/04,2023/04/04,2368056946,gi|2368056946|gb|OP669619.1|[2368056946],,
Gracilaria salicornia,OP669618,"Gracilaria salicornia YGH202 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1335,,172968,2023/04/04,2023/04/04,2368056944,gi|2368056944|gb|OP669618.1|[2368056944],,
Gracilaria salicornia,OP669617,"Gracilaria salicornia YGH123 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1335,,172968,2023/04/04,2023/04/04,2368056942,gi|2368056942|gb|OP669617.1|[2368056942],,
Gracilaria salicornia,OP669616,"Gracilaria salicornia YGH63 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1335,,172968,2023/04/04,2023/04/04,2368056940,gi|2368056940|gb|OP669616.1|[2368056940],,
Gracilaria salicornia,OP669615,"Gracilaria salicornia YGH45 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1251,,172968,2023/04/04,2023/04/04,2368056938,gi|2368056938|gb|OP669615.1|[2368056938],,
Gracilaria salicornia,OP669614,"Gracilaria salicornia YGH15-1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1251,,172968,2023/04/04,2023/04/04,2368056936,gi|2368056936|gb|OP669614.1|[2368056936],,
Gracilaria salicornia,OP669613,"Gracilaria salicornia XS126 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1251,,172968,2023/04/04,2023/04/04,2368056934,gi|2368056934|gb|OP669613.1|[2368056934],,
Gracilaria salicornia,OP669612,"Gracilaria salicornia XS108 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1204,,172968,2023/04/04,2023/04/04,2368056932,gi|2368056932|gb|OP669612.1|[2368056932],,
Gracilaria salicornia,OP669611,"Gracilaria salicornia WC135 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1335,,172968,2023/04/04,2023/04/04,2368056930,gi|2368056930|gb|OP669611.1|[2368056930],,
Gracilaria salicornia,OP669610,"Gracilaria salicornia WC78 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1335,,172968,2023/04/04,2023/04/04,2368056928,gi|2368056928|gb|OP669610.1|[2368056928],,
Gracilaria salicornia,OP669609,"Gracilaria salicornia WC71 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1335,,172968,2023/04/04,2023/04/04,2368056926,gi|2368056926|gb|OP669609.1|[2368056926],,
Gracilaria salicornia,OP669608,"Gracilaria salicornia SY111 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1335,,172968,2023/04/04,2023/04/04,2368056924,gi|2368056924|gb|OP669608.1|[2368056924],,
Gracilaria salicornia,OP669607,"Gracilaria salicornia SY66 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1251,,172968,2023/04/04,2023/04/04,2368056922,gi|2368056922|gb|OP669607.1|[2368056922],,
Gracilaria salicornia,OP669606,"Gracilaria salicornia SY65 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1251,,172968,2023/04/04,2023/04/04,2368056920,gi|2368056920|gb|OP669606.1|[2368056920],,
Gracilaria salicornia,OP669605,"Gracilaria salicornia SY6-3 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1251,,172968,2023/04/04,2023/04/04,2368056918,gi|2368056918|gb|OP669605.1|[2368056918],,
Gracilaria salicornia,OP669604,"Gracilaria salicornia SY6-2 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1204,,172968,2023/04/04,2023/04/04,2368056916,gi|2368056916|gb|OP669604.1|[2368056916],,
Gracilaria salicornia,OP669603,"Gracilaria salicornia SY6-1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1204,,172968,2023/04/04,2023/04/04,2368056914,gi|2368056914|gb|OP669603.1|[2368056914],,
Gracilaria salicornia,OP669453,"Gracilaria salicornia ZJ3-3 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056484,gi|2368056484|gb|OP669453.1|[2368056484],,
Gracilaria salicornia,OP669452,"Gracilaria salicornia ZJ3-2 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056482,gi|2368056482|gb|OP669452.1|[2368056482],,
Gracilaria salicornia,OP669451,"Gracilaria salicornia YGH202 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056480,gi|2368056480|gb|OP669451.1|[2368056480],,
Gracilaria salicornia,OP669450,"Gracilaria salicornia YGH123 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056478,gi|2368056478|gb|OP669450.1|[2368056478],,
Gracilaria salicornia,OP669449,"Gracilaria salicornia YGH63 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056476,gi|2368056476|gb|OP669449.1|[2368056476],,
Gracilaria salicornia,OP669448,"Gracilaria salicornia YGH45 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056474,gi|2368056474|gb|OP669448.1|[2368056474],,
Gracilaria salicornia,OP669447,"Gracilaria salicornia YGH15-1 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056472,gi|2368056472|gb|OP669447.1|[2368056472],,
Gracilaria salicornia,OP669446,"Gracilaria salicornia XS138 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056470,gi|2368056470|gb|OP669446.1|[2368056470],,
Gracilaria salicornia,OP669445,"Gracilaria salicornia XS126 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056468,gi|2368056468|gb|OP669445.1|[2368056468],,
Gracilaria salicornia,OP669444,"Gracilaria salicornia XS108 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056466,gi|2368056466|gb|OP669444.1|[2368056466],,
Gracilaria salicornia,OP669443,"Gracilaria salicornia WC71 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056464,gi|2368056464|gb|OP669443.1|[2368056464],,
Gracilaria salicornia,OP669442,"Gracilaria salicornia SY111 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056462,gi|2368056462|gb|OP669442.1|[2368056462],,
Gracilaria salicornia,OP669441,"Gracilaria salicornia SY66 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",613,,172968,2023/04/04,2023/04/04,2368056460,gi|2368056460|gb|OP669441.1|[2368056460],,
Gracilaria salicornia,OP669440,"Gracilaria salicornia SY65 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",613,,172968,2023/04/04,2023/04/04,2368056458,gi|2368056458|gb|OP669440.1|[2368056458],,
Gracilaria salicornia,OP669439,"Gracilaria salicornia SY6-2 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056456,gi|2368056456|gb|OP669439.1|[2368056456],,
Gracilaria salicornia,OP669438,"Gracilaria salicornia SY6-1 cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",625,,172968,2023/04/04,2023/04/04,2368056454,gi|2368056454|gb|OP669438.1|[2368056454],,
Gracilaria salicornia,NC_023785,"Gracilaria salicornia chloroplast, complete genome",179757,,172968,2014/03/20,2023/04/03,595789371,gi|595789371|ref|NC_023785.1||gnl|NCBI_GENOMES|35871[595789371],,
Gracilaria salicornia,NC_023784,"Gracilaria salicornia mitochondrion, complete genome",25272,,172968,2014/03/20,2023/04/03,595789345,gi|595789345|ref|NC_023784.1||gnl|NCBI_GENOMES|35870[595789345],,
Gracilaria salicornia,MH028783,"Gracilaria salicornia isolate A21H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",1311,,172968,2023/03/31,2023/03/31,1624762885,gi|1624762885|gb|MH028783.1|[1624762885],,
Gracilaria salicornia,MH028782,"Gracilaria salicornia isolate A20H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",1311,,172968,2023/03/31,2023/03/31,1624762884,gi|1624762884|gb|MH028782.1|[1624762884],,
Gracilaria salicornia,MH028781,"Gracilaria salicornia isolate 146H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",1308,,172968,2023/03/31,2023/03/31,1624762883,gi|1624762883|gb|MH028781.1|[1624762883],,
Gracilaria salicornia,MH028780,"Gracilaria salicornia isolate 153H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",1215,,172968,2023/03/31,2023/03/31,1624762882,gi|1624762882|gb|MH028780.1|[1624762882],,
Gracilaria salicornia,MH028779,"Gracilaria salicornia isolate 76H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",1294,,172968,2023/03/31,2023/03/31,1624762881,gi|1624762881|gb|MH028779.1|[1624762881],,
Gracilaria salicornia,MH028778,"Gracilaria salicornia isolate 149H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",1309,,172968,2023/03/31,2023/03/31,1624762880,gi|1624762880|gb|MH028778.1|[1624762880],,
